order_id,order_date,customer_id,city,product,category,status,quantity,unit_price,discount_pct
101283,07/11/2025,CUST01283,Alexandria,Wireless Mouse,Accessories,Completed,11,409.5,10
101284,20/06/2025,CUST01284,Mansoura,Keyboard,Accessories,Completed,12,782,15
101285,05/01/2025,CUST01285,Tanta,Office Chair,Furniture,Completed,1,4836,20
101286,18/08/2025,CUST01286,Aswan,Desk,Furniture,Completed,2,6956,0
101287,03/03/2025,CUST01287,Luxor,Headphones,Electronics,Completed,3,1710,5
101288,16/10/2025,CUST01288,Port Said,Monitor,Electronics,Completed,4,8832,10
101289,01/05/2025,CUST01289,Cairo,Printer,Office Equipment,Completed,5,6596,15
101290,14/12/2025,CUST01290,Giza,Notebook Pack,Stationery,Completed,6,235.2,20
101291,27/07/2025,CUST01291,Alexandria,Laptop,Electronics,Completed,7,28215,0
101292,12/02/2025,CUST01292,Mansoura,Smartphone,Electronics,Completed,8,14500,5
101293,25/09/2025,CUST01293,Tanta,Wireless Mouse,Accessories,Completed,9,454.5,10
101294,10/04/2025,CUST01294,Aswan,Keyboard,Accessories,Completed,10,867,15
101295,23/11/2025,CUST01295,Luxor,Office Chair,Furniture,Completed,11,5356,20
101296,08/06/2025,CUST01296,Port Said,Desk,Furniture,Completed,12,7696,0
101297,21/01/2025,CUST01297,Cairo,Headphones,Electronics,Completed,1,1890,5
101298,06/08/2025,CUST01298,Giza,Monitor,Electronics,Completed,2,9752,10
101299,19/03/2025,CUST01299,Alexandria,Printer,Office Equipment,Completed,3,7276,15
101300,04/10/2025,CUST01300,Mansoura,Notebook Pack,Stationery,Completed,4,259.2,20
101301,17/05/2025,CUST01301,Tanta,Laptop,Electronics,Completed,5,31065,0
101302,02/12/2025,CUST01302,Aswan,Smartphone,Electronics,Completed,6,15950,5
101303,15/07/2025,CUST01303,Luxor,Wireless Mouse,Accessories,Completed,7,405,10
101304,28/02/2025,CUST01304,Port Said,Keyboard,Accessories,Completed,8,773.5,15
101305,13/09/2025,CUST01305,Cairo,Office Chair,Furniture,Completed,9,4784,20
101306,26/04/2025,CUST01306,Giza,Desk,Furniture,Completed,10,6882,0
101307,11/11/2025,CUST01307,Alexandria,Headphones,Electronics,Completed,11,1692,5
101308,24/06/2025,CUST01308,Mansoura,Monitor,Electronics,Completed,12,8740,10
101309,09/01/2025,CUST01309,Tanta,Printer,Office Equipment,Completed,1,6528,15
101310,22/08/2025,CUST01310,Aswan,Notebook Pack,Stationery,Completed,2,232.8,20
101311,07/03/2025,CUST01311,Luxor,Laptop,Electronics,Completed,3,27930,0
101312,20/10/2025,CUST01312,Port Said,Smartphone,Electronics,Completed,4,14355,5
101313,05/05/2025,CUST01313,Cairo,Wireless Mouse,Accessories,Completed,5,450,10
101314,18/12/2025,CUST01314,Giza,Keyboard,Accessories,Completed,6,858.5,15
101315,03/07/2025,CUST01315,Alexandria,Office Chair,Furniture,Completed,7,5304,20
101316,16/02/2025,CUST01316,Mansoura,Desk,Furniture,Completed,8,7622,0
101317,01/09/2025,CUST01317,Tanta,Headphones,Electronics,Completed,9,1872,5
101318,14/04/2025,CUST01318,Aswan,Monitor,Electronics,Completed,10,9660,10
101319,27/11/2025,CUST01319,Luxor,Printer,Office Equipment,Completed,11,7208,15
101320,12/06/2025,CUST01320,Port Said,Notebook Pack,Stationery,Completed,12,256.8,20
101321,25/01/2025,CUST01321,Cairo,Laptop,Electronics,Completed,1,30780,0
101322,10/08/2025,CUST01322,Giza,Smartphone,Electronics,Completed,2,15805,5
101323,23/03/2025,CUST01323,Alexandria,Wireless Mouse,Accessories,Completed,3,495,10
101324,08/10/2025,CUST01324,Mansoura,Keyboard,Accessories,Completed,4,765,15
101325,21/05/2025,CUST01325,Tanta,Office Chair,Furniture,Completed,5,4732,20
101326,06/12/2025,CUST01326,Aswan,Desk,Furniture,Completed,6,6808,0
101327,19/07/2025,CUST01327,Luxor,Headphones,Electronics,Completed,7,1674,5
101328,04/02/2025,CUST01328,Port Said,Monitor,Electronics,Completed,8,8648,10
101329,17/09/2025,CUST01329,Cairo,Printer,Office Equipment,Completed,9,6460,15
101330,02/04/2025,CUST01330,Giza,Notebook Pack,Stationery,Completed,10,230.4,20
101331,15/11/2025,CUST01331,Alexandria,Laptop,Electronics,Completed,11,27645,0
101332,28/06/2025,CUST01332,Mansoura,Smartphone,Electronics,Completed,12,14210,5
101333,13/01/2025,CUST01333,Tanta,Wireless Mouse,Accessories,Completed,1,445.5,10
101334,26/08/2025,CUST01334,Aswan,Keyboard,Accessories,Completed,2,850,15
101335,11/03/2025,CUST01335,Luxor,Office Chair,Furniture,Completed,3,5252,20
101336,24/10/2025,CUST01336,Port Said,Desk,Furniture,Completed,4,7548,0
101337,09/05/2025,CUST01337,Cairo,Headphones,Electronics,Completed,5,1854,5
101338,22/12/2025,CUST01338,Giza,Monitor,Electronics,Completed,6,9568,10
101339,07/07/2025,CUST01339,Alexandria,Printer,Office Equipment,Completed,7,7140,15
101340,20/02/2025,CUST01340,Mansoura,Notebook Pack,Stationery,Completed,8,254.4,20
101341,05/09/2025,CUST01341,Tanta,Laptop,Electronics,Completed,9,30495,0
101342,18/04/2025,CUST01342,Aswan,Smartphone,electronics,Completed,10,15660,5
101343,03/11/2025,CUST01343,Luxor,Wireless Mouse,Accessories,Completed,11,490.5,10
101344,16/06/2025,CUST01344,Port Said,Keyboard,Accessories,Completed,12,935,15
101345,01/01/2025,CUST01345,Cairo,Office Chair,Furniture,Completed,1,4680,20
101346,14/08/2025,CUST01346,Giza,Desk,Furniture,Completed,2,6734,0
101347,27/03/2025,CUST01347,Alexandria,Headphones,Electronics,Completed,3,1656,5
101348,12/10/2025,CUST01348,Mansoura,Monitor,Electronics,Completed,4,8556,10
101349,25/05/2025,CUST01349,Tanta,Printer,Office Equipment,Completed,5,6392,15
101350,10/12/2025,CUST01350,Aswan,Notebook Pack,Stationery,Completed,6,228,20
101351,23/07/2025,CUST01351,Luxor,Laptop,Electronics,Completed,7,27360,0
101352,08/02/2025,CUST01352,Port Said,Smartphone,Electronics,Completed,8,14065,5
101353,21/09/2025,CUST01353,Cairo,Wireless Mouse,Accessories,Completed,9,441,10
101354,06/04/2025,CUST01354,Giza,Keyboard,Accessories,Completed,10,841.5,15
101355,19/11/2025,CUST01355,Alexandria,Office Chair,Furniture,Completed,11,5200,20
101356,04/06/2025,CUST01356,Mansoura,Desk,Furniture,Completed,12,7474,0
101357,17/01/2025,CUST01357, Tanta ,Headphones,Electronics,Completed,1,1836,5
101358,02/08/2025,CUST01358,Aswan,Monitor,Electronics,Completed,2,9476,10
101359,15/03/2025,CUST01359,,Printer,Office Equipment,Completed,3,7072,15
101360,28/10/2025,CUST01360,Port Said,Notebook Pack,Stationery,Completed,4,252,20
101361,13/05/2025,CUST01361,Cairo,Laptop,Electronics,Completed,5,30210,0
101362,26/12/2025,CUST01362,Giza,Smartphone,Electronics,Completed,6,15515,5
101363,11/07/2025,CUST01363,Alexandria,Wireless Mouse,Accessories,Completed,7,486,10
101364,24/02/2025,CUST01364,Mansoura,Keyboard,Accessories,Completed,8,926.5,15
101365,09/09/2025,CUST01365,Tanta,Office Chair,Furniture,Completed,9,5720,20
101366,22/04/2025,CUST01366,Aswan,Desk,Furniture,Completed,10,6660,0
101367,07/11/2025,CUST01367,Luxor,Headphones,Electronics,Completed,11,1638,5
101368,20/06/2025,CUST01368,Port Said,Monitor,Electronics,Completed,12,8464,10
101369,05/01/2025,CUST01369,Cairo,Printer,Office Equipment,Completed,1,6324,15
101370,18/08/2025,CUST01370,Giza,Notebook Pack,Stationery,Completed,2,225.6,20
101371,03/03/2025,CUST01371,Alexandria,Laptop,Electronics,Completed,3,27075,0
101372,16/10/2025,CUST01372,Mansoura,Smartphone,Electronics,Completed,4,13920,5
101373,01/05/2025,CUST01373,Tanta,Wireless Mouse,Accessories,Completed,5,436.5,10
101374,14/12/2025,CUST01374,Aswan,Keyboard,Accessories,Completed,6,833,15
101375,27/07/2025,CUST01375,Luxor,Office Chair,Furniture,Completed,7,5148,20
101376,12/02/2025,CUST01376,Port Said,Desk,Furniture,Completed,8,7400,0
101377,25/09/2025,CUST01377,Cairo,Headphones,Electronics,Completed,9,1818,5
101378,10/04/2025,CUST01378,Giza,Monitor,Electronics,Completed,10,9384,10
101379,23/11/2025,CUST01379,Alexandria,Printer,Office Equipment,Completed,11,7004,15
101380,08/06/2025,CUST01380,Mansoura,Notebook Pack,Stationery,Completed,12,249.6,20
101381,21/01/2025,CUST01381,Tanta,Laptop,Electronics,Completed,1,29925,0
101382,06/08/2025,CUST01382,Aswan,Smartphone,Electronics,Completed,2,15370,5
101383,19/03/2025,CUST01383,Luxor,Wireless Mouse,Accessories,Completed,3,481.5,10
101384,04/10/2025,CUST01384,Port Said,Keyboard,Accessories,Completed,4,918,15
101385,17/05/2025,CUST01385,Cairo,Office Chair,Furniture, completed ,5,5668,20
101386,02/12/2025,CUST01386,Giza,Desk,Furniture,Completed,6,8140,0
101387,15/07/2025,CUST01387,Alexandria,Headphones,Electronics,Completed,7,1620,5
101388,28/02/2025,CUST01388,Mansoura,Monitor,Electronics,Completed,8,8372,10
101389,13/09/2025,CUST01389,Tanta,Printer,Office Equipment,Completed,9,6256,15
101390,26/04/2025,CUST01390,Aswan,Notebook Pack,Stationery,Completed,10,223.2,20
101391,11/11/2025,CUST01391,Luxor,Laptop,Electronics,Completed,11,26790,0
101392,24/06/2025,CUST01392,Port Said,Smartphone,Electronics,Completed,12,13775,5
101393,09/01/2025,CUST01393,Cairo,Wireless Mouse,Accessories,Completed,1,432,10
101394,22/08/2025,CUST01394,Giza,Keyboard,Accessories,Completed,2,824.5,15
101395,07/03/2025,CUST01395,Alexandria,Office Chair,Furniture,Completed,3,5096,20
101396,20/10/2025,CUST01396,Mansoura,Desk,Furniture,Completed,4,7326,0
101397,05/05/2025,CUST01397,Tanta,Headphones,Electronics,Completed,5,1800,5
101398,18/12/2025,CUST01398,Aswan, monitor ,Electronics,Completed,6,9292,10
101399,03/07/2025,CUST01399,Luxor,Printer,Office Equipment,Completed,7,6936,15
101400,16/02/2025,CUST01400,Port Said,Notebook Pack,Stationery,Completed,8,247.2,20
101401,01/09/2025,CUST01401,Cairo,Laptop,Electronics,Completed,9,29640,0
101402,14/04/2025,CUST01402,Giza,Smartphone,Electronics,Completed,10,15225,5
101403,27/11/2025,CUST01403,Alexandria,Wireless Mouse,Accessories,Completed,11,477,10
101404,12/06/2025,CUST01404,Mansoura,Keyboard,Accessories,Completed,12,909.5,15
101405,25/01/2025,CUST01405,Tanta,Office Chair,Furniture,Completed,1,5616,20
101406,10/08/2025,CUST01406,Aswan,Desk,Furniture,Completed,2,8066,0
101407,23/03/2025,CUST01407,Luxor,Headphones,Electronics,Completed,3,1980,5
101408,08/10/2025,CUST01408,Port Said,Monitor,Electronics,Completed,4,8280,10
101409,21/05/2025,CUST01409,Cairo,Printer,Office Equipment,Completed,5,6188,15
101410,06/12/2025,CUST01410,Giza,Notebook Pack,Stationery,Completed,6,220.8,20
101411,19/07/2025,CUST01411,Alexandria,Laptop,Electronics,Completed,7,26505,0
101412,04/02/2025,CUST01412,Mansoura,Smartphone,Electronics,Completed,8,13630,5
101413,17/09/2025,CUST01413,Tanta,Wireless Mouse,Accessories,Completed,9,427.5,10
101414,02/04/2025,CUST01414,Aswan,Keyboard,Accessories,Completed,10,816,15
101415,15/11/2025,CUST01415,Luxor,Office Chair,Furniture,Completed,11,5044,20
101416,28/06/2025,CUST01416,Port Said,Desk,Furniture,Completed,12,7252,0
101417,13/01/2025,CUST01417,Cairo,Headphones,Electronics,Completed,1,1782,5
101418,26/08/2025,CUST01418,Giza,Monitor,Electronics,Completed,2,9200,10
101419,11/03/2025,CUST01419,Alexandria,Printer,Office Equipment,Completed,3,6868,15
101420,24/10/2025,CUST01420,Mansoura,Notebook Pack,Stationery,Completed,4,244.8,20
101421,09/05/2025,CUST01421,Tanta,Laptop,Electronics,Completed,5,29355,0
101422,22/12/2025,CUST01422,Aswan,Smartphone,Electronics,Completed,6,15080,5
101423,07/07/2025,CUST01423,Luxor,Wireless Mouse,Accessories,Completed,7,472.5,10
101424,20/02/2025,CUST01424,Port Said,Keyboard,Accessories,Completed,8,901,15
101425,05/09/2025,CUST01425,Cairo,Office Chair,Furniture,Completed,9,5564,20
101426,18/04/2025,CUST01426,Giza,Desk,Furniture,Completed,10,7992,0
101427,03/11/2025,CUST01427,Alexandria,Headphones,Electronics,Completed,11,1962,5
101428,16/06/2025,CUST01428,Mansoura,Monitor,Electronics,Completed,12,10120,10
101429,01/01/2025,CUST01429,Tanta,Printer,Office Equipment,Completed,1,6120,15
101430,14/08/2025,CUST01430,Aswan,Notebook Pack,Stationery,Completed,2,218.4,20
101431,27/03/2025,CUST01431,Luxor,Laptop,Electronics,Completed,3,26220,0
101432,12/10/2025,CUST01432,Port Said,Smartphone,Electronics,Completed,4,13485,5
101433,25/05/2025,CUST01433,Cairo,Wireless Mouse,Accessories,Completed,5,423,10
101434,10/12/2025,CUST01434,Giza,Keyboard,Accessories,Completed,6,807.5,15
101435,23/07/2025,CUST01435,Alexandria,Office Chair,Furniture,Completed,7,4992,20
101436,08/02/2025,CUST01436,Mansoura,Desk,Furniture,Completed,8,7178,0
101437,21/09/2025,CUST01437,Tanta,Headphones,Electronics,Completed,9,1764,5
101438,06/04/2025,CUST01438,Aswan,Monitor,Electronics,Completed,10,9108,10
101439,19/11/2025,CUST01439,Luxor,Printer,Office Equipment,Completed,11,6800,15
101440,04/06/2025,CUST01440,Port Said,Notebook Pack,Stationery,Completed,12,242.4,20
101441,17/01/2025,CUST01441,Cairo,Laptop,Electronics,Completed,1,29070,0
101442,02/08/2025,CUST01442,Giza,Smartphone,Electronics,Completed,2,14935,5
101443,15/03/2025,CUST01443,Alexandria,Wireless Mouse,Accessories,Completed,3,468,10
101444,28/10/2025,CUST01444,Mansoura,Keyboard,Accessories,Completed,4,892.5,15
101445,13/05/2025,CUST01445,Tanta,Office Chair,Furniture,Completed,5,5512,20
101446,26/12/2026,CUST01446,Aswan,Desk,Furniture,Completed,6,7918,0
101447,11/07/2026,CUST01447,Luxor,Headphones,Electronics,Completed,7,1944,5
101448,24/02/2026,CUST01448,Port Said,Monitor,Electronics,Completed,8,10028,10
101449,09/09/2026,CUST01449,Cairo,Printer,Office Equipment,Completed,9,7480,
101450,22/04/2026,CUST01450,Giza,Notebook Pack,Stationery,Completed,10,216,20
101451,07/11/2026,CUST01451,Alexandria,Laptop,Electronics,Completed,11,25935,0
101452,20/06/2026,CUST01452,Mansoura,Smartphone,Electronics,Completed,12,13340,5
101453,05/01/2026,CUST01453,Tanta,Wireless Mouse,Accessories,Completed,1,418.5,10
101454,18/08/2026,CUST01454,Aswan,Keyboard,Accessories,Completed,2,799,15
101455,03/03/2026,CUST01455,Luxor,Office Chair,Furniture,Completed,3,4940,20
101456,16/10/2026,CUST01456,,Desk,Furniture,Completed,4,7104,0
101457,01/05/2026,CUST01457,Cairo,Headphones,Electronics,Completed,5,1746,5
101458,14/12/2026,CUST01458,Giza,Monitor,Electronics,Completed,6,9016,10
101459,27/07/2026,CUST01459,Alexandria,Printer,Office Equipment,Completed,7,6732,15
101460,12/02/2026,CUST01460,Mansoura,Notebook Pack,Stationery,Completed,8,240,20
101461,25/09/2026,CUST01461,Tanta,Laptop,Electronics,Completed,9,28785,0
101462,10/04/2026,CUST01462,Aswan,Smartphone,Electronics,Completed,10,14790,5
101463,23/11/2026,CUST01463,Luxor,Wireless Mouse,Accessories,Completed,11,463.5,10
101464,08/06/2026,CUST01464,Port Said,Keyboard,Accessories,Completed,12,884,15
101465,21/01/2026,CUST01465,Cairo,Office Chair,Furniture,Completed,1,5460,20
101466,06/08/2026,CUST01466,Giza,Desk,Furniture,Completed,2,7844,0
101467,19/03/2026,CUST01467,Alexandria,Headphones,Electronics,Completed,3,1926,5
101468,04/10/2026,CUST01468,Mansoura,Monitor,Electronics,Completed,4,9936,10
101469,17/05/2026,CUST01469,Tanta,Printer,Office Equipment,Completed,5,7412,15
101470,02/12/2026,CUST01470, Aswan ,Notebook Pack,Stationery,Completed,6,264,20
101471,15/07/2026,CUST01471,Luxor,Laptop,Electronics,Completed,7,25650,0
101472,28/02/2026,CUST01472,Port Said,Smartphone,Electronics,Completed,8,13195,5
101473,13/09/2026,CUST01473,Cairo,Wireless Mouse,Accessories,Completed,9,414,10
101474,26/04/2026,CUST01474,Giza,Keyboard,Accessories,Completed,10,790.5,15
101475,11/11/2026,CUST01475,Alexandria,Office Chair,Furniture,Completed,11,4888,20
101476,24/06/2026,CUST01476,Mansoura,Desk,Furniture,Completed,12,7030,0
101477,09/01/2026,CUST01477,Tanta,Headphones,Electronics,Completed,1,1728,5
101478,22/08/2026,CUST01478,Aswan,Monitor,Electronics,Completed,2,8924,10
101479,07/03/2026,CUST01479,Luxor,Printer,Office Equipment,Completed,3,6664,15
101480,20/10/2026,CUST01480,Port Said,Notebook Pack,Stationery,Completed,4,237.6,20
101481,05/05/2026,CUST01481,Cairo,Laptop,Electronics,Completed,5,28500,0
101482,18/12/2026,CUST01482,Giza,Smartphone,Electronics,Completed,6,14645,5
101483,03/07/2026,CUST01483,Alexandria,Wireless Mouse,Accessories,Completed,7,459,10
101484,16/02/2026,CUST01484,Mansoura,Keyboard,Accessories,Completed,8,875.5,15
101485,01/09/2026,CUST01485,Tanta,Office Chair,Furniture,Completed,9,5408,20
101486,14/04/2026,CUST01486,Aswan,Desk,Furniture,Completed,10,7770,0
101487,27/11/2026,CUST01487,Luxor,Headphones,Electronics,Completed,11,1908,5
101488,12/06/2026,CUST01488,Port Said,Monitor,Electronics,Completed,12,9844,10
101489,25/01/2026,CUST01489,Cairo,Printer,Office Equipment,Completed,1,7344,15
101490,10/08/2026,CUST01490,Giza,Notebook Pack,Stationery,Completed,2,261.6,20
101491,23/03/2026,CUST01491,Alexandria,Laptop,electronics,Completed,3,31350,0
101492,08/10/2026,CUST01492,Mansoura,Smartphone,Electronics,Completed,4,13050,5
101493,21/05/2026,CUST01493,Tanta,Wireless Mouse,Accessories,Completed,5,409.5,10
101494,06/12/2026,CUST01494,Aswan,Keyboard,Accessories,Completed,6,782,15
101495,19/07/2026,CUST01495,Luxor,Office Chair,Furniture,Completed,7,4836,20
101496,04/02/2026,CUST01496,Port Said,Desk,Furniture,Completed,8,6956,0
101497,17/09/2026,CUST01497,Cairo,Headphones,Electronics,Completed,9,1710,5
101498,02/04/2026,CUST01498,Giza,Monitor,Electronics,Completed,10,8832,10
101499,15/11/2026,CUST01499,Alexandria,Printer,Office Equipment,Completed,11,6596,15
101500,28/06/2026,CUST01500,Mansoura,Notebook Pack,Stationery,Completed,12,235.2,20
101501,13/01/2026,CUST01501,Tanta,Laptop,Electronics,Completed,1,28215,0
101502,26/08/2026,CUST01502,Aswan,Smartphone,Electronics,Completed,2,14500,5
101503,11/03/2026,CUST01503,Luxor,Wireless Mouse,Accessories,Completed,3,454.5,10
101504,24/10/2026,CUST01504,Port Said,Keyboard,Accessories,Completed,4,867,15
101505,09/05/2026,CUST01505,Cairo,Office Chair,Furniture,Completed,5,5356,20
101506,22/12/2026,CUST01506,Giza,Desk,Furniture,Completed,6,7696,0
101507,07/07/2026,CUST01507,Alexandria,Headphones,Electronics,Completed,7,1890,5
101508,20/02/2026,CUST01508,Mansoura,Monitor,Electronics,Completed,8,9752,10
101509,05/09/2026,CUST01509,Tanta,Printer,Office Equipment,Completed,9,7276,15
101510,18/04/2026,CUST01510,Aswan,Notebook Pack,Stationery,Completed,10,259.2,20
101511,03/11/2026,CUST01511,Luxor,Laptop,Electronics,Completed,11,31065,0
101512,16/06/2026,CUST01512,Port Said,Smartphone,Electronics,Completed,12,15950,5
101513,01/01/2026,CUST01513,Cairo,Wireless Mouse,Accessories,Completed,1,405,10
101514,14/08/2026,CUST01514,Giza,Keyboard,Accessories,Completed,2,773.5,15
101515,27/03/2026,CUST01515,Alexandria,Office Chair,Furniture,Completed,3,4784,20
101516,12/10/2026,CUST01516,Mansoura,Desk,Furniture,Completed,4,6882,0
101517,25/05/2026,CUST01517,Tanta,Headphones,Electronics,Completed,5,1692,5
101518,10/12/2026,CUST01518,Aswan,Monitor,Electronics,Completed,6,8740,10
101519,23/07/2026,CUST01519,Luxor,Printer,Office Equipment,Completed,7,6528,15
101520,08/02/2026,CUST01520,Port Said,Notebook Pack,Stationery,Completed,8,232.8,20
101521,21/09/2026,CUST01521,Cairo,Laptop,Electronics,Completed,9,27930,0
101522,06/04/2026,CUST01522,Giza,Smartphone,Electronics,Completed,10,14355,5
101523,19/11/2026,CUST01523,Alexandria,Wireless Mouse,Accessories,Completed,11,450,10
101524,04/06/2026,CUST01524,Mansoura,Keyboard,Accessories,Completed,12,858.5,15
101525,17/01/2026,CUST01525,Tanta, office chair ,Furniture,Completed,1,5304,20
101526,02/08/2026,CUST01526,Aswan,Desk,Furniture,Completed,2,7622,0
101527,15/03/2026,CUST01527,Luxor,Headphones,Electronics,Completed,3,1872,5
101528,28/10/2026,CUST01528,Port Said,Monitor,Electronics,Completed,4,9660,10
101529,13/05/2026,CUST01529,Cairo,Printer,Office Equipment,Completed,5,7208,15
101530,26/12/2026,CUST01530,Giza,Notebook Pack,Stationery,Completed,6,256.8,20
101531,11/07/2026,CUST01531,Alexandria,Laptop,Electronics,Completed,7,30780,0
101532,24/02/2026,CUST01532,Mansoura,Smartphone,Electronics,Completed,8,15805,5
101533,09/09/2026,CUST01533,Tanta,Wireless Mouse,Accessories,Completed,9,495,10
101534,22/04/2026,CUST01534,Aswan,Keyboard,Accessories,Completed,10,765,15
101535,07/11/2026,CUST01535,Luxor,Office Chair,Furniture,Completed,11,4732,20
101536,20/06/2026,CUST01536,Port Said,Desk,Furniture,Completed,12,6808,0
101537,05/01/2026,CUST01537,Cairo,Headphones,Electronics,Completed,1,1674,5
101538,18/08/2026,CUST01538,Giza,Monitor,Electronics,Completed,2,8648,10
101539,03/03/2026,CUST01539,Alexandria,Printer,Office Equipment,Completed,3,6460,15
101540,16/10/2026,CUST01540,Mansoura,Notebook Pack,Stationery,Completed,4,230.4,20
101541,01/05/2026,CUST01541,Tanta,Laptop,Electronics,Completed,5,27645,0
101542,14/12/2026,CUST01542,Aswan,Smartphone,Electronics,Completed,6,14210,5
101543,27/07/2026,CUST01543,Luxor,Wireless Mouse,Accessories,Completed,7,445.5,10
101544,12/02/2026,CUST01544,Port Said,Keyboard,Accessories,Completed,8,850,15
101545,25/09/2026,CUST01545,Cairo,Office Chair,Furniture,Completed,9,5252,20
101546,10/04/2026,CUST01546,Giza,Desk,Furniture,Completed,10,7548,0
101547,23/11/2026,CUST01547,Alexandria,Headphones,Electronics,Completed,11,1854,5
101548,08/06/2026,CUST01548,Mansoura,Monitor,Electronics,Completed,12,9568,10
101549,21/01/2026,CUST01549,Tanta,Printer,Office Equipment,Completed,1,7140,15
101550,06/08/2026,CUST01550,Aswan,Notebook Pack,Stationery,Completed,2,254.4,20
101551,19/03/2026,CUST01551,Luxor,Laptop,Electronics,Completed,3,30495,0
101552,04/10/2026,CUST01552,Port Said,Smartphone,Electronics,Completed,4,15660,5
101553,17/05/2026,CUST01553,,Wireless Mouse,Accessories,Completed,5,490.5,10
101554,02/12/2026,CUST01554,Giza,Keyboard,Accessories,Completed,6,935,15
101555,15/07/2026,CUST01555,Alexandria,Office Chair,Furniture,Completed,7,4680,20
101556,28/02/2026,CUST01556,Mansoura,Desk,Furniture,Completed,8,6734,0
101557,13/09/2026,CUST01557,Tanta,Headphones,Electronics,Completed,9,1656,5
101558,26/04/2026,CUST01558,Aswan,Monitor,Electronics, completed ,10,8556,10
101559,11/11/2026,CUST01559,Luxor,Printer,Office Equipment,Completed,11,6392,15
101560,24/06/2026,CUST01560,Port Said,Notebook Pack,Stationery,Completed,12,228,20
101561,09/01/2026,CUST01561,Cairo,Laptop,Electronics,Completed,1,27360,0
101562,22/08/2026,CUST01562,Giza,Smartphone,Electronics,Completed,2,14065,5
101563,07/03/2026,CUST01563,Alexandria,Wireless Mouse,Accessories,Completed,3,441,10
101564,20/10/2026,CUST01564,Mansoura,Keyboard,Accessories,Completed,4,841.5,15
101565,05/05/2026,CUST01565,Tanta,Office Chair,Furniture,Completed,5,5200,20
101566,18/12/2026,CUST01566,Aswan,Desk,Furniture,Completed,6,7474,0
101567,03/07/2026,CUST01567,Luxor,Headphones,Electronics,Completed,7,1836,5
101568,16/02/2026,CUST01568,Port Said,Monitor,Electronics,Completed,8,9476,10
101569,01/09/2026,CUST01569,Cairo,Printer,Office Equipment,Completed,9,7072,15
101570,14/04/2026,CUST01570,Giza,Notebook Pack,Stationery,Completed,10,252,20
101571,27/11/2026,CUST01571,Alexandria,Laptop,Electronics,Completed,11,30210,0
101572,12/06/2026,CUST01572,Mansoura,Smartphone,Electronics,Completed,12,15515,5
101573,25/01/2026,CUST01573,Tanta,Wireless Mouse,Accessories,Completed,1,486,10
101574,10/08/2026,CUST01574,Aswan,Keyboard,Accessories,Completed,2,926.5,15
101575,23/03/2026,CUST01575,Luxor,Office Chair,Furniture,Completed,3,5720,20
101576,08/10/2026,CUST01576,Port Said,Desk,Furniture,Completed,4,6660,0
101577,21/05/2026,CUST01577,Cairo,Headphones,Electronics,Completed,5,1638,5
101578,06/12/2026,CUST01578,Giza,Monitor,Electronics,Completed,6,8464,10
101579,19/07/2026,CUST01579,Alexandria,Printer,Office Equipment,Completed,7,6324,15
101580,04/02/2026,CUST01580,Mansoura,Notebook Pack,Stationery,Completed,8,225.6,20
101581,17/09/2026,CUST01581,Tanta,Laptop,Electronics,Completed,9,27075,0
101582,02/04/2026,CUST01582,Aswan,Smartphone,Electronics,Completed,10,13920,5
101583,15/11/2026,CUST01583, Luxor ,Wireless Mouse,Accessories,Completed,11,436.5,10
101584,28/06/2026,CUST01584,Port Said,Keyboard,Accessories,Completed,12,833,15
101585,13/01/2026,CUST01585,Cairo,Office Chair,Furniture,Completed,1,5148,20
101586,26/08/2026,CUST01586,Giza,Desk,Furniture,Completed,2,7400,0
101587,11/03/2026,CUST01587,Alexandria,Headphones,Electronics,Completed,3,1818,5
101588,24/10/2026,CUST01588,Mansoura,Monitor,Electronics,Completed,4,9384,10
101589,09/05/2026,CUST01589,Tanta,Printer,Office Equipment,Completed,5,7004,15
101590,22/12/2026,CUST01590,Aswan,Notebook Pack,Stationery,Completed,6,249.6,20
101591,07/07/2026,CUST01591,Luxor,Laptop,Electronics,Completed,7,29925,0
101592,20/02/2026,CUST01592,Port Said,Smartphone,Electronics,Completed,8,15370,5
101593,05/09/2026,CUST01593,Cairo,Wireless Mouse,Accessories,Completed,9,481.5,10
101594,18/04/2026,CUST01594,Giza,Keyboard,Accessories,Completed,10,918,15
101595,03/11/2026,CUST01595,Alexandria,Office Chair,Furniture,Completed,11,5668,20
101596,16/06/2026,CUST01596,Mansoura,Desk,Furniture,Completed,12,8140,0
101597,01/01/2026,CUST01597,Tanta,Headphones,Electronics,Completed,1,1620,5
101598,14/08/2026,CUST01598,Aswan,Monitor,Electronics,Completed,2,8372,10
101599,27/03/2026,CUST01599,Luxor,Printer,Office Equipment,Completed,3,6256,15
101600,12/10/2026,CUST01600,Port Said,Notebook Pack,Stationery,Completed,4,223.2,20
101601,25/05/2026,CUST01601,Cairo,Laptop,Electronics,Completed,5,26790,0
101602,10/12/2026,CUST01602,Giza,Smartphone,Electronics,Completed,6,13775,5
101603,23/07/2026,CUST01603,Alexandria,Wireless Mouse,Accessories,Completed,7,432,10
101604,08/02/2026,CUST01604,Mansoura,Keyboard,Accessories,Completed,8,824.5,15
101605,21/09/2026,CUST01605,Tanta,Office Chair,Furniture,Completed,9,5096,20
